sample_id,vigs
kirkcaldy_wwtp_03_20,1
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,1
kirkcaldy_wwtp_03_20,1
kirkcaldy_wwtp_03_20,1
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,1
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,1
kirkcaldy_wwtp_03_20,1
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,1
kirkcaldy_wwtp_03_20,1
kirkcaldy_wwtp_03_20,1
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,1
kirkcaldy_wwtp_03_20,1
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,19
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,13
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,15
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,4
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,20
kirkcaldy_wwtp_03_20,20
kirkcaldy_wwtp_03_20,20
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,20
kirkcaldy_wwtp_03_20,20
kirkcaldy_wwtp_03_20,20
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,20
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,2
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,20
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,20
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,20
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,7
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,5
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,6
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,3
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,20
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,20
kirkcaldy_wwtp_03_20,20
kirkcaldy_wwtp_03_20,20
kirkcaldy_wwtp_03_20,20
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,20
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,20
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,10
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,17
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,12
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,9
kirkcaldy_wwtp_03_20,11
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,18
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
kirkcaldy_wwtp_03_20,8
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,7
galashiels_wwtp_11_20,7
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,7
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,10
galashiels_wwtp_11_20,7
galashiels_wwtp_11_20,7
galashiels_wwtp_11_20,10
galashiels_wwtp_11_20,7
galashiels_wwtp_11_20,7
galashiels_wwtp_11_20,10
galashiels_wwtp_11_20,10
galashiels_wwtp_11_20,10
galashiels_wwtp_11_20,7
galashiels_wwtp_11_20,7
galashiels_wwtp_11_20,7
galashiels_wwtp_11_20,7
galashiels_wwtp_11_20,10
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,7
galashiels_wwtp_11_20,7
galashiels_wwtp_11_20,7
galashiels_wwtp_11_20,7
galashiels_wwtp_11_20,7
galashiels_wwtp_11_20,7
galashiels_wwtp_11_20,7
galashiels_wwtp_11_20,7
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,6
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,5
galashiels_wwtp_11_20,9
galashiels_wwtp_11_20,6
